branch,college_tier,cgpa,internships,projects_count,certifications,salary_package_lpa,skill,placed_3m,placed_6m,placed_12m,industry_demand
3,1,6.28,2,3,2,16.8,6,1,1,1,2
1,1,7.28,1,1,1,15.24,5,1,1,1,3
4,2,7.61,2,2,3,16.88,5,1,1,1,5
4,1,8.31,1,4,1,16.33,5,1,1,1,5
2,1,7.64,1,2,0,14.02,5,1,1,1,3
4,3,6.67,2,3,1,18.44,5,1,1,1,5
4,3,6.21,0,2,0,18.05,6,1,1,1,5
4,3,6.57,1,1,2,17.35,6,1,1,1,5
3,3,7.62,1,1,2,19.14,6,1,1,1,2
1,2,7.84,0,2,2,14.31,6,1,1,1,3
3,3,6.86,1,1,1,18.41,5,1,1,1,2
1,2,9.27,1,2,1,16.24,5,1,1,1,3
4,1,7.06,1,0,3,19.15,6,1,1,1,5
4,1,8.1,2,3,1,18.18,5,1,1,1,5
4,2,8.35,0,4,3,17.49,6,1,1,1,5
3,2,6.9,0,2,3,16.86,6,1,1,1,2
2,2,6.81,1,1,2,14.32,5,1,1,1,3
4,2,6.94,2,2,3,16.27,5,1,1,1,5
4,1,9.19,2,3,1,20.42,6,1,1,1,5
4,1,5.94,2,3,0,13.45,5,1,1,1,5
3,2,6.95,1,1,1,18.52,6,1,1,1,2
4,2,7.56,0,1,2,16.23,6,1,1,1,5
4,2,7.21,2,3,4,17.62,5,1,1,1,5
4,1,5.95,1,4,0,14.41,5,1,1,1,5
4,1,6.27,0,3,4,15.01,5,1,1,1,5
3,3,7.6,1,4,2,16.49,6,1,1,1,2
4,1,5.49,1,4,0,17.15,6,1,1,1,5
2,2,8.31,1,2,4,18.8,5,1,1,1,3
4,2,7.73,1,1,1,16.53,6,1,1,1,5
4,3,7.38,2,1,1,22.44,6,1,1,1,5
2,2,7.69,1,3,4,18.47,6,1,1,1,3
4,1,6.5,0,2,1,15.01,5,1,1,1,5
4,1,6.68,0,4,3,14.65,5,1,1,1,5
4,2,6.64,1,3,0,11.51,5,1,1,1,5
3,1,6.99,3,3,3,19.02,5,1,1,1,2
4,2,7.97,1,4,0,16.42,6,1,1,1,5
2,1,5.73,0,1,2,16.23,6,1,1,1,3
4,1,4.79,1,3,1,16.49,6,1,1,1,5
2,1,6.59,1,4,2,18.14,6,1,1,1,3
2,2,7.53,0,3,4,18.94,6,1,1,1,3
1,1,7.91,3,2,1,22.2,6,1,1,1,3
3,2,8.17,0,2,0,17.26,6,1,1,1,2
4,3,5.88,2,3,1,18.57,5,1,1,1,5
4,2,7.09,0,1,0,13.8,5,1,1,1,5
4,2,7.71,2,4,1,18.55,6,1,1,1,5
4,3,7.86,1,2,1,18.52,6,1,1,1,5
4,1,6.89,1,2,0,17.2,5,1,1,1,5
2,2,7.37,1,2,1,15.19,4,1,1,1,3
4,2,6.91,1,2,2,18.17,6,1,1,1,5
2,1,6.71,1,3,3,17.63,6,1,1,1,3
4,1,7.99,3,0,1,20.6,6,1,1,1,5
4,2,7.17,1,2,0,15.89,6,1,1,1,5
4,2,6.03,1,3,1,16.48,6,1,1,1,5
2,3,9.11,0,1,1,17.19,5,1,1,1,3
4,3,7.89,1,1,2,19.62,5,1,1,1,5
1,3,7.42,0,3,2,16.99,5,1,1,1,3
2,2,6.84,2,0,1,16.01,5,1,1,1,3
2,2,8.22,1,3,3,19.79,5,1,1,1,3
4,2,9.03,1,3,1,20.39,5,1,1,1,5
4,3,9.87,3,4,0,23.08,6,1,1,1,5
4,2,5.51,0,4,2,16.38,6,1,1,1,5
4,3,8.18,0,2,2,13.62,4,1,1,1,5
2,2,7.64,2,1,1,20.94,6,1,1,1,3
2,1,6.08,3,2,1,17.52,6,1,1,1,3
4,1,7.19,1,4,1,16.78,6,1,1,1,5
4,2,6.15,3,5,3,19.25,5,1,1,1,5
4,1,7.17,0,4,0,13.53,6,1,1,1,5
3,2,7.49,2,3,2,16.3,6,1,1,1,2
2,3,8.18,3,1,0,25.02,6,1,1,1,3
3,1,6.47,0,2,4,11.25,5,1,1,1,2
1,3,8.31,0,4,2,16.56,5,1,1,1,3
2,1,7.62,0,4,0,14.31,5,1,1,1,3
4,3,7.99,0,5,1,16.93,5,1,1,1,5
2,3,7.7,1,2,1,18.14,5,1,1,1,3
4,2,7.6,1,3,1,19.0,6,1,1,1,5
4,2,7.67,1,3,1,15.92,5,1,1,1,5
3,1,7.68,0,3,4,16.65,6,1,1,1,2
2,2,6.95,0,2,2,17.04,6,1,1,1,3
3,2,7.31,0,2,0,16.05,5,1,1,1,2
2,1,6.49,3,4,3,16.0,4,1,1,1,3
3,1,7.65,1,5,1,16.17,5,1,1,1,2
4,2,7.15,1,1,0,16.25,7,1,1,1,5
3,1,6.6,1,4,2,13.25,4,1,1,1,2
2,1,7.16,1,3,1,17.2,5,1,1,1,3
3,2,8.04,1,3,0,15.41,6,1,1,1,2
4,2,7.61,1,3,0,18.53,6,1,1,1,5
3,1,8.29,0,3,0,18.28,5,1,1,1,2
3,1,7.52,0,3,1,15.66,5,1,1,1,2
3,2,7.8,1,2,1,17.64,5,1,1,1,2
3,3,8.58,2,2,0,24.31,6,1,1,1,2
4,2,7.44,1,2,1,19.36,6,1,1,1,5
2,2,6.85,2,3,2,14.55,5,1,1,1,3
4,2,7.65,2,4,1,18.3,5,1,1,1,5
3,2,7.74,2,0,0,18.91,6,1,1,1,2
4,1,7.35,3,4,2,19.64,5,1,1,1,5
4,2,9.31,2,2,1,21.92,6,1,1,1,5
3,1,7.4,1,4,2,17.28,6,1,1,1,2
4,3,9.75,3,3,2,22.29,5,1,1,1,5
2,2,6.49,0,5,1,12.55,5,1,1,1,3
4,2,7.56,1,3,3,19.53,7,1,1,1,5
1,1,7.29,1,4,0,14.34,5,1,1,1,3
4,1,7.29,1,3,2,19.61,5,1,1,1,5
4,1,7.09,1,4,1,11.22,4,1,1,1,5
1,2,6.39,1,2,2,16.96,7,1,1,1,3
3,2,6.84,0,3,2,15.6,6,1,1,1,2
4,3,7.2,0,1,1,18.31,6,1,1,1,5
2,2,5.63,0,5,1,15.43,5,1,1,1,3
3,3,6.66,0,2,3,15.64,5,1,1,1,2
4,2,7.12,1,1,3,17.11,6,1,1,1,5
3,2,8.74,2,2,0,20.64,5,1,1,1,2
2,3,7.92,0,1,2,16.49,6,1,1,1,3
4,1,8.84,1,1,1,17.52,6,1,1,1,5
1,3,7.69,1,2,4,17.39,5,1,1,1,3
1,1,7.3,1,3,0,17.5,6,1,1,1,3
4,1,7.06,2,5,1,15.76,5,1,1,1,5
4,2,7.53,1,2,1,16.73,6,1,1,1,5
2,3,7.96,1,3,0,18.11,5,1,1,1,3
3,2,7.98,0,4,1,18.1,7,1,1,1,2
2,1,6.53,1,2,1,11.38,4,1,1,1,3
1,3,8.41,1,3,1,19.95,6,1,1,1,3
3,3,6.99,1,2,2,16.24,5,1,1,1,2
4,1,6.65,2,0,4,15.55,5,1,1,1,5
4,1,6.19,3,3,0,13.11,5,1,1,1,5
4,3,7.43,0,3,1,20.63,6,1,1,1,5
4,1,7.13,0,2,3,12.44,5,1,1,1,5
3,1,7.17,1,3,1,11.54,4,1,1,1,2
2,1,7.89,3,3,2,20.93,6,1,1,1,3
4,2,7.49,2,4,0,16.31,5,1,1,1,5
3,2,7.32,0,1,0,13.83,5,1,1,1,2
4,3,8.08,2,3,2,19.51,6,1,1,1,5
3,1,8.89,1,2,0,22.34,7,1,1,1,2
3,1,5.76,1,2,2,15.82,6,1,1,1,2
4,2,8.42,1,1,1,20.54,7,1,1,1,5
3,2,7.25,0,3,3,16.88,5,1,1,1,2
2,1,5.84,0,2,1,12.35,5,1,1,1,3
4,1,7.69,1,5,4,14.38,4,1,1,1,5
4,2,6.1,0,1,1,15.4,6,1,1,1,5
2,1,7.37,0,2,4,14.85,5,1,1,1,3
4,2,6.13,1,4,0,15.5,6,1,1,1,5
3,1,6.38,2,3,4,18.06,5,1,1,1,2
3,3,6.8,1,2,1,15.74,5,1,1,1,2
4,3,8.79,0,2,1,20.07,5,1,1,1,5
4,2,7.48,0,3,1,12.45,5,1,1,1,5
4,2,6.63,1,2,4,15.87,5,1,1,1,5
1,1,6.39,0,3,1,13.77,6,1,1,1,3
2,2,7.43,0,2,1,13.58,5,1,1,1,3
1,3,9.24,1,1,2,18.99,5,1,1,1,3
4,1,8.4,1,2,3,15.62,5,1,1,1,5
4,2,6.3,2,4,2,16.96,6,1,1,1,5
4,3,8.49,1,3,1,18.79,6,1,1,1,5
2,2,7.94,3,4,1,19.75,5,1,1,1,3
2,1,6.63,1,2,2,17.57,6,1,1,1,3
2,2,7.66,1,5,1,14.57,4,1,1,1,3
4,3,8.92,0,3,2,25.86,6,1,1,1,5
4,2,8.21,2,3,2,18.5,5,1,1,1,5
3,1,6.82,1,4,2,15.49,6,1,1,1,2
4,2,8.75,1,0,0,18.66,6,1,1,1,5
2,2,7.66,2,2,0,19.5,6,1,1,1,3
3,2,8.0,2,2,1,16.39,4,1,1,1,2
1,1,6.18,1,1,0,16.42,5,1,1,1,3
2,2,7.27,0,3,3,14.37,5,1,1,1,3
4,2,7.77,1,2,2,16.35,6,1,1,1,5
3,2,7.29,2,2,4,15.38,6,1,1,1,2
4,1,8.33,0,0,1,16.3,6,1,1,1,5
3,1,6.75,0,3,1,16.96,5,1,1,1,2
2,3,7.82,2,2,1,17.98,4,1,1,1,3
3,1,7.67,0,2,3,15.53,5,1,1,1,2
3,1,6.99,0,2,2,13.09,5,1,1,1,2
1,1,7.29,1,3,2,14.21,5,1,1,1,3
2,2,7.36,1,3,0,14.8,6,1,1,1,3
3,2,7.13,2,2,2,17.06,5,1,1,1,2
4,2,6.69,1,2,1,16.04,5,1,1,1,5
3,2,7.59,2,1,0,20.07,5,1,1,1,2
2,1,8.88,1,1,2,18.14,6,1,1,1,3
4,2,8.15,3,2,3,20.35,6,1,1,1,5
1,3,7.92,1,5,0,20.76,5,1,1,1,3
4,2,8.72,1,2,3,18.96,6,1,1,1,5
4,1,6.19,2,5,3,16.76,6,1,1,1,5
4,1,6.42,3,3,1,19.28,6,1,1,1,5
3,2,6.83,1,1,2,16.86,6,1,1,1,2
3,3,7.88,1,2,1,19.1,5,1,1,1,2
4,2,6.6,1,5,0,17.66,5,1,1,1,5
2,3,7.19,1,0,1,16.77,6,1,1,1,3
4,2,7.45,2,3,0,20.34,6,1,1,1,5
2,1,8.36,1,3,3,15.29,5,1,1,1,3
4,2,8.42,2,2,0,19.18,5,1,1,1,5
4,3,8.7,2,5,2,21.23,6,1,1,1,5
3,1,8.71,0,1,1,15.4,5,1,1,1,2
4,1,6.82,0,1,3,11.24,4,1,1,1,5
4,2,7.8,1,2,1,19.97,6,1,1,1,5
4,2,7.14,1,3,2,17.33,4,1,1,1,5
3,1,6.26,1,0,4,15.76,5,1,1,1,2
4,3,8.08,2,2,2,23.63,7,1,1,1,5
3,2,6.2,3,1,2,22.32,6,1,1,1,2
4,3,8.41,3,1,3,21.89,5,1,1,1,5
4,2,6.25,3,3,3,16.28,5,1,1,1,5
4,2,8.4,1,3,1,18.23,6,1,1,1,5
4,3,8.37,1,1,1,21.64,5,1,1,1,5
2,1,6.6,0,2,4,16.43,6,1,1,1,3
4,2,6.74,1,5,3,19.07,6,1,1,1,5
4,2,7.46,1,4,2,15.47,5,1,1,1,5
3,1,8.12,1,2,4,18.19,5,1,1,1,2
4,1,5.41,1,2,4,14.66,5,1,1,1,5
2,1,8.1,1,2,1,16.26,5,1,1,1,3
4,2,6.99,3,2,3,20.77,5,1,1,1,5
4,1,6.54,1,3,3,16.09,6,1,1,1,5
3,2,8.02,0,2,0,18.62,6,1,1,1,2
3,2,7.55,0,2,1,16.65,6,1,1,1,2
3,2,9.45,0,2,2,18.58,5,1,1,1,2
3,2,6.53,1,3,1,17.25,5,1,1,1,2
3,2,8.39,0,3,1,12.15,4,1,1,1,2
4,1,7.05,2,2,1,16.4,5,1,1,1,5
1,1,5.66,0,5,1,15.67,6,1,1,1,3
4,2,6.79,0,1,2,19.32,7,1,1,1,5
2,1,7.81,1,0,2,18.24,6,1,1,1,3
2,3,8.97,2,5,2,19.78,4,1,1,1,3
3,2,7.15,1,1,2,20.69,6,1,1,1,2
3,3,8.6,1,2,2,18.56,5,1,1,1,2
4,2,8.42,0,2,0,16.09,5,1,1,1,5
2,2,5.59,1,4,3,13.92,5,1,1,1,3
4,2,8.1,3,1,1,22.49,6,1,1,1,5
3,2,9.23,2,3,2,16.78,5,1,1,1,2
3,2,9.22,3,2,3,22.97,5,1,1,1,2
4,2,7.5,2,3,0,19.26,5,1,1,1,5
1,1,7.31,0,2,3,15.04,6,1,1,1,3
4,2,6.75,0,1,2,13.98,4,1,1,1,5
2,1,6.67,3,2,2,17.16,6,1,1,1,3
3,1,7.81,1,3,1,17.79,5,1,1,1,2
2,2,8.37,1,1,1,19.8,6,1,1,1,3
3,2,7.12,2,2,1,20.29,6,1,1,1,2
4,2,6.9,1,2,0,16.59,6,1,1,1,5
4,2,6.39,1,3,4,14.56,4,1,1,1,5
2,2,6.9,0,1,1,16.58,6,1,1,1,3
4,3,9.16,1,1,0,19.1,5,1,1,1,5
4,2,7.98,1,4,1,20.23,5,1,1,1,5
2,2,7.12,3,1,0,21.22,6,1,1,1,3
2,1,8.06,1,1,2,15.4,5,1,1,1,3
1,2,6.01,1,4,3,19.04,6,1,1,1,3
3,2,7.51,1,1,1,16.03,6,1,1,1,2
3,1,8.06,1,2,2,18.92,6,1,1,1,2
4,2,8.66,1,4,0,17.38,6,1,1,1,5
4,1,9.22,2,3,3,18.07,5,1,1,1,5
3,2,5.83,2,4,1,18.39,6,1,1,1,2
4,2,7.02,0,3,1,14.95,5,1,1,1,5
1,1,7.84,2,2,1,15.76,5,1,1,1,3
4,2,7.06,1,2,3,17.33,5,1,1,1,5
2,3,6.95,0,3,2,15.46,5,1,1,1,3
4,2,7.12,0,3,4,16.38,5,1,1,1,5
3,1,6.81,0,2,4,12.18,4,1,1,1,2
4,1,8.2,1,3,0,20.44,6,1,1,1,5
3,1,5.63,2,4,2,15.2,5,1,1,1,2
2,2,6.08,0,3,1,14.56,6,1,1,1,3
3,1,7.05,0,1,2,15.52,6,1,1,1,2
2,1,6.2,0,2,2,13.48,6,1,1,1,3
4,1,7.73,3,4,2,19.36,7,1,1,1,5
2,1,7.86,3,4,1,19.86,5,1,1,1,3
4,2,7.78,2,2,2,20.14,5,1,1,1,5
3,2,6.0,0,5,3,13.98,5,1,1,1,2
2,1,7.21,1,4,2,16.18,6,1,1,1,3
2,2,6.11,0,4,0,15.38,5,1,1,1,3
4,1,5.97,2,4,2,15.87,5,1,1,1,5
2,2,7.61,3,2,1,17.33,5,1,1,1,3
3,2,8.98,1,2,0,18.68,5,1,1,1,2
3,2,6.5,1,0,3,20.44,7,1,1,1,2
4,2,8.04,1,1,0,15.05,5,1,1,1,5
4,2,7.82,3,2,1,19.89,6,1,1,1,5
2,2,7.84,1,1,1,21.78,7,1,1,1,3
3,1,7.37,1,3,3,14.63,5,1,1,1,2
3,2,6.47,1,3,1,17.27,6,1,1,1,2
2,1,8.49,2,3,0,20.23,5,1,1,1,3
4,2,7.3,1,2,1,16.86,6,1,1,1,5
4,1,6.77,2,3,0,19.49,6,1,1,1,5
4,2,6.73,0,2,0,15.68,5,1,1,1,5
3,2,8.22,1,3,1,18.35,6,1,1,1,2
2,3,7.43,0,0,3,17.08,5,1,1,1,3
4,2,6.71,3,3,1,18.7,5,1,1,1,5
4,2,8.78,2,4,4,20.14,6,1,1,1,5
3,2,7.8,2,1,1,16.48,5,1,1,1,2
4,3,8.95,1,3,3,18.81,4,1,1,1,5
4,1,7.74,1,1,2,18.47,7,1,1,1,5
2,1,10.0,1,3,2,18.59,5,1,1,1,3
4,3,9.53,1,3,1,17.86,5,1,1,1,5
3,3,7.68,2,5,1,21.75,6,1,1,1,2
4,1,8.41,1,3,2,15.69,5,1,1,1,5
4,2,8.48,1,2,0,14.64,4,1,1,1,5
4,3,9.34,2,1,1,16.73,4,1,1,1,5
4,1,7.83,0,3,1,17.12,6,1,1,1,5
4,2,6.4,1,3,1,15.16,5,1,1,1,5
3,1,7.05,1,2,3,18.47,6,1,1,1,2
2,3,8.4,0,3,1,18.68,5,1,1,1,3
3,1,6.08,2,1,1,20.76,6,1,1,1,2
4,1,6.16,2,3,0,17.61,7,1,1,1,5
4,1,6.49,1,4,2,15.42,5,1,1,1,5
4,1,6.81,0,1,0,15.21,5,1,1,1,5
4,3,8.07,2,3,0,24.04,6,1,1,1,5
4,3,8.52,3,2,1,23.14,6,1,1,1,5
2,1,7.34,1,1,3,17.84,5,1,1,1,3
2,1,5.87,1,3,2,16.32,6,1,1,1,3
3,2,7.8,1,2,1,12.14,3,1,1,1,2
3,1,6.66,1,1,0,15.57,6,1,1,1,2
2,1,6.35,0,4,3,14.74,6,1,1,1,3
4,2,7.69,0,1,2,16.51,5,1,1,1,5
3,1,7.3,0,4,2,14.4,5,1,1,1,2
2,2,7.11,0,1,0,15.69,6,1,1,1,3
4,1,8.98,1,2,1,18.14,6,1,1,1,5
3,1,8.12,2,3,1,15.93,5,1,1,1,2
4,3,8.28,1,2,1,17.43,4,1,1,1,5
3,1,8.1,1,2,3,18.76,6,1,1,1,2
2,3,9.64,2,3,0,20.01,5,1,1,1,3
4,3,8.0,2,2,3,19.14,5,1,1,1,5
4,1,7.0,2,2,1,19.12,7,1,1,1,5
2,2,5.45,3,1,0,15.78,5,1,1,1,3
4,1,5.42,1,3,0,14.42,5,1,1,1,5
2,2,7.08,1,2,3,16.59,6,1,1,1,3
3,2,7.47,3,3,0,16.03,5,1,1,1,2
4,2,5.63,0,3,0,15.79,6,1,1,1,5
4,2,9.05,3,2,1,22.91,6,1,1,1,5
4,3,7.33,0,5,1,20.97,5,1,1,1,5
3,2,7.39,2,5,2,22.18,7,1,1,1,2
4,2,6.15,2,5,1,19.05,6,1,1,1,5
3,1,7.73,0,2,1,16.9,5,1,1,1,2
4,3,8.66,1,1,1,16.67,4,1,1,1,5
2,1,7.73,1,0,1,17.61,6,1,1,1,3
4,2,6.89,2,3,4,21.53,7,1,1,1,5
4,2,8.95,2,0,3,21.03,6,1,1,1,5
3,1,7.31,1,4,1,16.76,5,1,1,1,2
4,1,5.75,3,3,4,22.08,6,1,1,1,5
3,3,8.97,3,3,4,24.03,5,1,1,1,2
1,2,7.52,2,2,0,14.86,5,1,1,1,3
4,1,7.47,0,3,1,14.37,5,1,1,1,5
4,2,7.84,2,3,1,17.51,6,1,1,1,5
4,2,7.78,0,2,3,16.37,6,1,1,1,5
4,2,6.97,0,4,0,13.86,4,1,1,1,5
3,3,6.16,1,1,1,15.82,4,1,1,1,2
4,1,7.3,1,2,2,18.31,6,1,1,1,5
4,3,7.68,0,1,0,21.52,6,1,1,1,5
1,2,6.87,0,2,0,14.5,5,1,1,1,3
2,2,5.74,0,1,1,15.55,6,1,1,1,3
4,3,8.46,0,2,1,14.77,5,1,1,1,5
2,1,7.28,1,3,1,13.83,5,1,1,1,3
2,2,7.64,0,3,2,13.74,5,1,1,1,3
3,1,6.32,1,0,1,15.59,6,1,1,1,2
4,2,8.21,2,2,3,16.41,4,1,1,1,5
4,1,7.22,1,5,1,19.35,6,1,1,1,5
3,2,8.06,0,2,1,19.28,7,1,1,1,2
4,3,7.91,1,3,2,16.64,5,1,1,1,5
4,1,6.77,1,1,1,15.17,5,1,1,1,5
3,1,7.55,1,3,0,15.25,5,1,1,1,2
3,3,8.24,2,1,4,16.13,5,1,1,1,2
3,3,9.04,0,3,1,23.47,6,1,1,1,2
4,1,6.36,1,3,1,14.79,5,1,1,1,5
4,1,6.03,0,2,3,12.03,5,1,1,1,5
2,2,7.99,0,3,1,17.24,7,1,1,1,3
3,2,7.53,1,2,3,16.05,6,1,1,1,2
1,2,7.18,1,4,4,18.68,6,1,1,1,3
4,1,8.1,1,2,1,18.82,6,1,1,1,5
4,1,7.18,2,3,3,14.06,5,1,1,1,5
3,1,6.82,2,5,1,18.96,5,1,1,1,2
4,1,8.16,0,1,1,15.03,4,1,1,1,5
2,2,7.43,1,3,3,17.07,5,1,1,1,3
2,2,6.94,3,4,1,21.1,7,1,1,1,3
4,2,8.23,0,2,2,15.55,5,1,1,1,5
1,1,5.95,1,3,2,16.34,6,1,1,1,3
2,1,7.38,2,2,3,15.83,4,1,1,1,3
2,1,6.92,2,2,4,17.87,5,1,1,1,3
1,1,6.6,3,3,0,15.04,5,1,1,1,3
4,3,7.67,1,3,3,18.57,5,1,1,1,5
2,1,6.87,3,1,2,15.94,4,1,1,1,3
4,1,8.14,0,3,1,17.03,7,1,1,1,5
3,1,6.91,1,3,0,16.84,6,1,1,1,2
4,2,6.31,1,1,2,14.9,5,1,1,1,5
2,1,7.45,1,4,2,16.37,5,1,1,1,3
2,2,7.73,2,1,1,19.65,5,1,1,1,3
3,2,8.48,3,1,1,21.41,7,1,1,1,2
4,1,7.99,1,2,1,14.45,4,1,1,1,5
3,1,8.16,1,3,0,14.63,6,1,1,1,2
4,2,8.31,1,3,2,18.53,5,1,1,1,5
4,2,7.29,3,3,2,19.54,5,1,1,1,5
3,1,6.99,1,2,3,15.22,5,1,1,1,2
1,3,8.0,1,1,1,21.36,6,1,1,1,3
1,1,5.95,0,1,2,14.51,5,1,1,1,3
2,1,7.61,2,4,3,17.7,5,1,1,1,3
4,3,9.0,0,2,1,18.07,5,1,1,1,5
3,1,6.77,2,4,1,18.95,6,1,1,1,2
3,2,7.57,0,3,3,17.31,7,1,1,1,2
4,1,7.99,0,3,3,16.45,6,1,1,1,5
3,2,8.41,3,3,2,22.48,6,1,1,1,2
3,2,6.87,3,2,1,18.21,5,1,1,1,2
2,1,7.89,0,4,1,15.42,5,1,1,1,3
3,1,7.38,1,2,1,19.69,6,1,1,1,2
4,2,6.36,0,3,3,17.78,6,1,1,1,5
4,3,7.37,1,2,2,17.18,6,1,1,1,5
2,2,5.84,0,2,3,17.69,7,1,1,1,3
2,3,8.76,1,2,2,21.07,5,1,1,1,3
4,1,7.02,0,0,2,15.96,6,1,1,1,5
2,1,7.47,1,3,0,16.23,6,1,1,1,3
4,3,9.15,1,4,1,19.12,5,1,1,1,5
4,1,7.13,2,4,1,19.73,6,1,1,1,5
3,2,8.09,0,4,0,16.63,4,1,1,1,2
4,2,7.97,0,1,2,13.48,6,1,1,1,5
3,1,7.85,2,3,2,20.22,7,1,1,1,2
4,2,7.71,1,1,1,19.27,7,1,1,1,5
3,1,7.25,1,1,2,16.49,5,1,1,1,2
2,1,8.29,1,2,1,17.57,6,1,1,1,3
4,2,7.75,0,0,2,12.85,5,1,1,1,5
4,1,7.78,1,1,0,17.23,6,1,1,1,5
1,1,6.93,1,3,0,15.87,6,1,1,1,3
2,2,7.58,3,2,2,19.56,5,1,1,1,3
1,2,7.61,2,1,0,18.43,6,1,1,1,3
4,1,6.74,0,3,0,14.54,6,1,1,1,5
3,3,6.82,0,0,1,17.63,5,1,1,1,2
4,2,8.72,1,2,2,15.71,6,1,1,1,5
4,2,6.98,2,2,2,18.24,6,1,1,1,5
3,2,8.37,0,0,0,16.42,5,1,1,1,2
4,3,8.29,2,2,1,21.17,6,1,1,1,5
3,2,6.69,2,2,1,17.24,4,1,1,1,2
4,2,6.14,1,2,4,12.51,4,1,1,1,5
2,2,8.43,2,0,1,23.5,7,1,1,1,3
2,3,8.54,0,1,4,19.11,5,1,1,1,3
1,2,7.16,2,2,2,15.9,6,1,1,1,3
3,1,6.66,1,2,2,16.52,7,1,1,1,2
2,3,8.74,1,2,3,21.2,6,1,1,1,3
1,3,7.99,3,2,2,24.96,6,1,1,1,3
4,1,7.08,0,5,1,16.93,6,1,1,1,5
3,3,7.31,1,1,3,15.84,6,1,1,1,2
2,3,6.95,1,0,3,19.45,6,1,1,1,3
4,2,7.24,2,2,1,16.5,5,1,1,1,5
4,1,7.85,0,3,4,14.84,6,1,1,1,5
4,1,5.57,3,4,1,12.35,4,1,1,1,5
2,3,7.37,0,1,0,19.88,6,1,1,1,3
4,1,6.46,2,2,1,16.72,6,1,1,1,5
2,1,7.75,1,4,3,16.92,5,1,1,1,3
4,3,7.6,1,2,0,20.38,5,1,1,1,5
3,1,7.12,1,4,1,17.65,6,1,1,1,2
1,2,8.7,3,1,4,19.79,5,1,1,1,3
4,1,7.35,3,5,0,17.8,5,1,1,1,5
4,1,8.08,0,0,1,16.42,6,1,1,1,5
3,1,7.54,0,3,1,13.47,5,1,1,1,2
3,2,8.85,2,2,0,20.38,6,1,1,1,2
4,3,8.51,1,3,1,16.42,6,1,1,1,5
2,1,7.52,1,1,2,13.16,4,1,1,1,3
3,2,6.91,1,1,1,13.57,5,1,1,1,2
2,3,9.14,1,2,0,21.89,6,1,1,1,3
4,2,6.09,3,3,1,16.36,5,1,1,1,5
4,1,7.47,1,4,0,17.21,6,1,1,1,5
2,1,8.16,0,3,2,20.65,7,1,1,1,3
2,1,7.71,1,5,3,18.94,6,1,1,1,3
2,2,7.72,1,5,1,20.2,6,1,1,1,3
2,1,6.67,1,3,2,15.67,5,1,1,1,3
3,2,9.08,1,3,2,15.68,6,1,1,1,2
4,2,7.36,0,1,1,14.53,4,1,1,1,5
4,1,6.83,1,4,3,21.55,7,1,1,1,5
3,1,6.01,1,4,2,16.44,7,1,1,1,2
3,1,6.52,0,2,1,16.97,6,1,1,1,2
2,2,7.89,3,1,0,18.84,6,1,1,1,3
3,1,6.01,2,3,2,17.0,6,1,1,1,2
4,2,5.56,2,4,0,18.3,6,1,1,1,5
3,2,6.65,2,2,4,14.77,4,1,1,1,2
4,3,8.03,1,3,0,17.86,6,1,1,1,5
4,2,7.85,0,4,2,14.92,4,1,1,1,5
3,2,8.47,0,4,3,17.99,5,1,1,1,2
4,1,5.87,0,1,3,17.09,6,1,1,1,5
3,3,7.19,1,4,0,16.8,6,1,1,1,2
4,1,6.51,0,5,0,16.88,6,1,1,1,5
3,1,7.01,1,4,2,16.58,6,1,1,1,2
4,2,7.39,1,4,1,19.6,6,1,1,1,5
3,3,7.91,2,2,3,21.15,5,1,1,1,2
2,3,7.3,1,3,2,19.25,6,1,1,1,3
4,2,7.46,1,1,3,16.39,6,1,1,1,5
2,1,7.39,2,2,1,19.85,7,1,1,1,3
4,2,6.77,1,1,3,14.18,5,1,1,1,5
1,1,6.74,2,2,0,15.96,5,1,1,1,3
3,3,8.88,1,4,3,18.64,5,1,1,1,2
4,1,7.51,3,4,1,18.09,5,1,1,1,5
1,3,8.77,1,2,0,22.49,6,1,1,1,3
4,3,7.27,3,2,0,24.51,7,1,1,1,5
2,3,6.83,0,2,0,18.69,6,1,1,1,3
4,2,7.01,0,1,3,13.95,6,1,1,1,5
4,2,7.47,2,2,0,19.14,6,1,1,1,5
2,2,7.63,3,3,3,18.61,5,1,1,1,3
3,1,6.39,1,3,2,15.74,6,1,1,1,2
4,2,8.3,1,4,0,17.78,5,1,1,1,5
3,3,8.31,2,3,0,20.55,5,1,1,1,2
1,3,9.63,0,3,2,21.51,6,1,1,1,3
4,2,5.27,0,1,3,16.33,6,1,1,1,5
3,1,6.95,2,2,2,17.53,5,1,1,1,2
1,1,5.31,1,3,3,17.54,6,1,1,1,3
2,2,5.3,0,3,2,15.35,5,1,1,1,3
3,2,9.13,0,1,3,16.27,5,1,1,1,2
4,2,6.95,3,4,1,15.62,5,1,1,1,5
1,2,7.41,3,2,3,22.58,6,1,1,1,3
3,3,7.75,0,1,0,16.23,5,1,1,1,2
3,2,8.4,3,3,3,20.31,5,1,1,1,2
3,2,7.27,2,0,3,17.78,5,1,1,1,2
2,1,5.36,3,5,4,14.95,5,1,1,1,3
2,1,6.9,1,1,0,14.49,5,1,1,1,3
3,1,6.33,0,4,2,11.17,5,1,1,1,2
